Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label,Age,Gender,City,Profession,Monthly_Income_PKR,Account_Type,Account_Age_Years
TXN_31620,USER_9288,36391.6,POS,2023-04-11 02:26:00,11449373.6,Mobile,Karachi,Groceries,0,0,3,72200.8,0,Mastercard,118,2945.91,OTP,0.0704,1,0,69,Male,Rawalpindi,Engineer,265000,Salary,5.5
TXN_8008,USER_5529,13137.6,Bank Transfer,2023-06-16 21:26:00,423995.6,Mobile,Peshawar,Clothing,0,0,13,134752.8,4,Amex,44,3546.38,Biometric,0.6377,1,1,70,Male,Faisalabad,Retired,89000,Current,10.4
TXN_8453,USER_2388,11334.4,ATM Withdrawal,2023-01-22 20:47:00,26311950.0,Mobile,Peshawar,Electronics,0,0,11,35893.2,2,Amex,33,4128.5,Biometric,0.3488,1,0,18,Female,Quetta,Retired,75000,Savings,14.9
TXN_10579,USER_6476,49627.2,ATM Withdrawal,2023-03-31 09:21:00,6058287.2,Mobile,Rawalpindi,Clothing,0,1,13,80407.6,4,Amex,90,1369.59,Biometric,0.3884,0,1,22,Female,Islamabad,Shopkeeper,174000,Current,14.2
TXN_39237,USER_8397,37486.4,Bank Transfer,2023-01-27 22:38:00,15417379.6,Tablet,Rawalpindi,Travel,0,0,13,116617.2,0,Amex,78,4808.43,OTP,0.8433,0,0,29,Male,Rawalpindi,Business Owner,383000,Current,13.9
TXN_21890,USER_4026,42672.0,Bank Transfer,2023-06-30 14:22:00,26316010.0,Mobile,Islamabad,Clothing,0,0,7,119652.4,0,Visa,63,4532.2,Password,0.5085,0,0,37,Female,Karachi,Housewife,5000,Savings,10.1
TXN_15967,USER_8093,143253.6,POS,2023-02-09 17:10:00,21840926.8,Mobile,Peshawar,Groceries,0,1,6,41020.0,4,Mastercard,185,2943.93,Biometric,0.2137,0,1,63,Female,Karachi,Retired,43000,Current,4.8
TXN_33774,USER_5908,46300.8,Bank Transfer,2023-08-12 23:06:00,414598.8,Laptop,Peshawar,Travel,0,0,2,96642.0,2,Visa,189,822.87,Biometric,0.6983,0,0,23,Female,Peshawar,Housewife,25000,Savings,8.3
TXN_17859,USER_4052,28876.4,Bank Transfer,2023-10-14 07:43:00,3732321.6,Laptop,Rawalpindi,Travel,0,0,12,54272.4,0,Amex,213,881.89,Biometric,0.8164,0,0,33,Female,Faisalabad,Retired,44000,Salary,5.5
TXN_24724,USER_2974,35568.4,Online,2023-10-14 20:04:00,15702428.0,Tablet,Karachi,Groceries,0,0,8,139199.2,4,Mastercard,74,2664.76,Biometric,0.2446,0,1,48,Male,Peshawar,Teacher,114000,Savings,8.3
TXN_30443,USER_5540,1640.8,ATM Withdrawal,2023-12-08 14:58:00,23909180.4,Tablet,Islamabad,Electronics,0,0,11,76322.4,4,Discover,147,3311.56,Password,0.256,0,1,62,Female,Rawalpindi,Driver,43000,Current,1.5
TXN_1612,USER_7527,23478.0,Bank Transfer,2023-11-01 17:10:00,19174649.2,Tablet,Lahore,Restaurants,0,0,10,55202.0,0,Amex,222,1353.21,Biometric,0.8939,0,1,22,Male,Multan,Driver,42000,Current,8.7
TXN_28392,USER_2047,7260.4,Online,2023-12-27 02:28:00,24569448.4,Mobile,Karachi,Electronics,0,0,1,72550.8,3,Visa,197,3088.22,OTP,0.023,0,0,68,Female,Quetta,Salaried Employee,76000,Salary,7.5
TXN_18985,USER_4590,29024.8,POS,2023-11-10 11:00:00,26281701.6,Mobile,Rawalpindi,Groceries,0,0,14,74628.4,4,Visa,233,468.66,Biometric,0.4601,0,1,52,Female,Peshawar,Engineer,280000,Current,14.4
TXN_1706,USER_5445,2906.4,Bank Transfer,2023-08-01 01:40:00,20148861.6,Laptop,Rawalpindi,Restaurants,0,0,3,134453.2,1,Discover,210,4801.42,Password,0.8825,0,1,69,Male,Islamabad,Government Employee,136000,Savings,7.6
TXN_47567,USER_9061,67258.8,Online,2023-11-14 09:37:00,7087505.6,Tablet,Karachi,Clothing,0,0,12,62518.4,3,Discover,71,3539.48,PIN,0.0179,1,0,51,Female,Rawalpindi,Teacher,119000,Savings,3.2
TXN_41594,USER_7503,14445.2,Bank Transfer,2023-04-05 16:19:00,13797369.6,Tablet,Karachi,Clothing,0,0,11,76118.0,0,Discover,168,4334.14,Biometric,0.6062,0,0,35,Female,Islamabad,Driver,54000,Current,11.0
TXN_44248,USER_3472,237935.6,Online,2023-11-18 07:50:00,11582970.0,Mobile,Islamabad,Clothing,0,0,8,47367.6,3,Visa,5,3179.09,OTP,0.5918,0,0,53,Male,Quetta,Freelancer,186000,Current,10.2
TXN_28623,USER_5528,138126.8,ATM Withdrawal,2023-04-16 13:20:00,4230209.2,Laptop,Rawalpindi,Travel,1,0,3,81382.0,0,Discover,67,60.88,OTP,0.4207,0,0,30,Female,Peshawar,Freelancer,236000,Current,1.5
TXN_11714,USER_2636,1470.0,POS,2023-11-01 21:44:00,16814484.4,Tablet,Islamabad,Travel,0,0,14,97616.4,0,Amex,204,2851.33,OTP,0.912,1,1,29,Female,Hyderabad,Housewife,0,Salary,4.1
TXN_30236,USER_6276,55112.4,Online,2023-01-05 13:43:00,13138720.0,Tablet,Lahore,Groceries,0,0,6,6694.8,3,Discover,183,2183.39,Biometric,0.0465,1,0,44,Female,Multan,Housewife,0,Savings,9.2
TXN_41861,USER_3658,12129.6,ATM Withdrawal,2023-10-28 03:06:00,25441693.2,Laptop,Peshawar,Restaurants,0,0,14,60326.0,1,Mastercard,84,3687.65,Biometric,0.5183,0,0,53,Male,Multan,Retired,79000,Current,2.1
TXN_9970,USER_3655,28882.0,Bank Transfer,2023-09-18 21:11:00,5001981.6,Tablet,Peshawar,Groceries,0,0,6,122497.2,1,Discover,72,3726.78,Biometric,0.9153,1,1,35,Male,Sialkot,Engineer,180000,Salary,2.2
TXN_33225,USER_5521,5230.4,POS,2023-09-13 14:21:00,13464897.6,Tablet,Peshawar,Travel,0,0,13,77991.2,0,Amex,81,4669.17,Password,0.5149,0,0,48,Male,Multan,Engineer,211000,Salary,10.3
TXN_31149,USER_5801,26392.8,Bank Transfer,2023-03-21 17:47:00,2849565.6,Mobile,Rawalpindi,Clothing,0,0,12,33597.2,1,Visa,39,3980.59,OTP,0.6887,1,0,26,Male,Peshawar,Retired,76000,Current,2.4
TXN_33602,USER_2081,23886.8,Online,2023-02-12 08:18:00,2539409.6,Tablet,Karachi,Travel,0,0,7,138045.6,2,Visa,107,3331.57,Password,0.5064,1,0,45,Female,Faisalabad,Housewife,15000,Savings,14.7
TXN_23850,USER_9699,29985.2,Bank Transfer,2023-12-15 18:35:00,3619403.2,Mobile,Karachi,Groceries,0,0,13,42638.4,3,Amex,41,4683.88,Biometric,0.9127,1,1,61,Female,Lahore,Shopkeeper,162000,Savings,6.4
TXN_22541,USER_4336,42744.8,Online,2023-01-22 03:04:00,10589891.2,Tablet,Islamabad,Clothing,0,0,10,79318.4,0,Amex,174,1411.65,Password,0.8037,0,0,69,Female,Quetta,Housewife,0,Salary,14.0
TXN_35475,USER_9896,57951.6,POS,2023-09-17 04:57:00,13118683.2,Tablet,Karachi,Groceries,0,0,5,132384.0,2,Discover,60,1792.66,PIN,0.8073,0,0,25,Female,Faisalabad,Salaried Employee,121000,Savings,5.0
TXN_17766,USER_8048,17421.6,POS,2023-10-25 17:34:00,11433928.8,Tablet,Rawalpindi,Electronics,0,0,10,93522.8,1,Mastercard,168,3259.19,Biometric,0.1006,0,0,26,Male,Karachi,Doctor,202000,Salary,12.9
TXN_12284,USER_6637,60620.0,Online,2023-02-06 16:22:00,239876.0,Tablet,Islamabad,Groceries,0,0,1,109205.6,3,Mastercard,209,3651.17,OTP,0.0747,1,0,43,Female,Rawalpindi,Engineer,161000,Current,9.8
TXN_11602,USER_8596,11639.6,Bank Transfer,2023-09-15 00:14:00,5389459.6,Tablet,Peshawar,Groceries,0,0,7,131639.2,3,Mastercard,163,4351.81,Password,0.5636,0,0,23,Female,Karachi,Driver,45000,Savings,2.6
TXN_35582,USER_8960,60510.8,Online,2023-04-11 08:02:00,26220409.6,Mobile,Lahore,Travel,0,0,1,82348.0,0,Visa,9,632.8,Biometric,0.1874,1,0,21,Male,Multan,Teacher,74000,Salary,8.4
TXN_7221,USER_2079,19860.4,Online,2023-08-27 23:35:00,3565119.6,Tablet,Peshawar,Clothing,0,0,11,37752.4,3,Visa,201,4392.6,PIN,0.12,1,0,60,Female,Islamabad,Business Owner,193000,Salary,3.1
TXN_26706,USER_6543,10273.2,Online,2023-03-04 04:16:00,19836378.8,Laptop,Karachi,Groceries,0,0,14,76549.2,4,Visa,80,4120.45,Biometric,0.7674,0,1,37,Female,Sialkot,Housewife,0,Current,14.7
TXN_29270,USER_8763,1604.4,POS,2023-07-26 04:28:00,9459548.0,Laptop,Lahore,Electronics,0,0,2,17707.2,1,Discover,59,218.01,Biometric,0.1498,1,0,33,Female,Rawalpindi,Retired,31000,Savings,11.3
TXN_8604,USER_1565,9217.6,Bank Transfer,2023-02-15 09:56:00,25787700.4,Laptop,Islamabad,Clothing,1,0,13,13356.0,3,Discover,116,1833.97,PIN,0.6813,0,0,47,Female,Hyderabad,Retired,93000,Current,9.9
TXN_24610,USER_4022,5672.8,POS,2023-10-17 09:05:00,15784708.8,Laptop,Karachi,Travel,1,0,11,35812.0,4,Discover,78,2445.88,OTP,0.8174,1,1,62,Female,Islamabad,Shopkeeper,194000,Savings,12.9
TXN_18628,USER_9382,17850.0,ATM Withdrawal,2023-10-26 00:44:00,7604668.4,Laptop,Rawalpindi,Restaurants,0,0,3,74491.2,0,Visa,147,2629.9,PIN,0.126,0,0,58,Female,Sialkot,Doctor,326000,Current,3.4
TXN_20166,USER_5311,19840.8,ATM Withdrawal,2023-12-05 20:32:00,9440505.2,Mobile,Rawalpindi,Clothing,0,0,9,82499.2,3,Mastercard,232,3991.73,PIN,0.3291,0,0,37,Female,Hyderabad,Housewife,0,Savings,1.2
TXN_18357,USER_1466,40661.6,Bank Transfer,2023-09-17 19:14:00,25282728.8,Mobile,Rawalpindi,Clothing,0,0,3,122799.6,2,Visa,29,1799.05,Biometric,0.0012,0,0,55,Female,Lahore,Student,12000,Savings,13.6
TXN_48477,USER_7459,9920.4,POS,2023-12-03 02:26:00,784184.8,Laptop,Islamabad,Clothing,0,0,8,45964.8,0,Discover,229,4243.52,OTP,0.6195,0,0,64,Female,Hyderabad,Government Employee,114000,Salary,0.9
TXN_39541,USER_7925,87838.8,Online,2023-02-17 12:06:00,10840984.0,Tablet,Rawalpindi,Groceries,0,0,13,14585.2,4,Visa,233,13.62,OTP,0.0761,0,1,23,Male,Islamabad,Engineer,252000,Savings,4.9
TXN_32032,USER_8247,26443.2,POS,2023-04-06 16:45:00,19609875.6,Tablet,Karachi,Electronics,0,0,1,12689.6,0,Discover,151,1235.78,Biometric,0.8899,0,1,54,Male,Hyderabad,Doctor,418000,Salary,2.2
TXN_12962,USER_1783,7728.0,Bank Transfer,2023-10-19 01:59:00,14988657.6,Mobile,Rawalpindi,Restaurants,0,0,6,40031.6,1,Visa,121,2895.82,Biometric,0.3846,1,0,37,Female,Peshawar,Doctor,590000,Savings,0.8
TXN_24516,USER_2605,82045.6,Bank Transfer,2023-12-20 04:01:00,18953950.4,Tablet,Islamabad,Groceries,0,0,7,59866.8,3,Mastercard,9,243.57,Password,0.9452,0,1,42,Female,Hyderabad,Housewife,10000,Current,9.2
TXN_20197,USER_6912,136038.0,POS,2023-03-22 08:59:00,3034519.6,Tablet,Lahore,Restaurants,1,0,4,119361.2,3,Visa,82,3623.79,OTP,0.5219,0,0,35,Male,Multan,Government Employee,152000,Savings,14.2
TXN_25220,USER_4642,166462.8,ATM Withdrawal,2023-03-10 11:57:00,22217918.8,Mobile,Rawalpindi,Groceries,0,1,14,6834.8,0,Discover,157,3227.11,Biometric,0.7927,0,0,59,Female,Lahore,Government Employee,163000,Current,12.6
TXN_46239,USER_2622,24469.2,Online,2023-08-13 23:00:00,18902856.0,Laptop,Rawalpindi,Clothing,0,0,7,65884.0,0,Visa,222,464.36,Biometric,0.0404,1,0,57,Male,Hyderabad,Salaried Employee,73000,Savings,2.6
TXN_28492,USER_1610,7994.0,Bank Transfer,2023-11-10 07:46:00,8541159.2,Tablet,Peshawar,Restaurants,0,0,1,49966.0,1,Visa,48,4104.84,Password,0.5956,0,0,36,Male,Quetta,Engineer,255000,Salary,7.0
TXN_13564,USER_1073,2797.2,Bank Transfer,2023-03-23 06:38:00,16479360.8,Tablet,Lahore,Travel,0,1,1,113982.4,1,Discover,113,2844.19,Biometric,0.1593,0,0,46,Male,Peshawar,Shopkeeper,148000,Savings,12.7
TXN_36936,USER_3397,37360.4,Online,2023-07-20 03:38:00,24756662.0,Tablet,Peshawar,Restaurants,0,0,5,90798.4,4,Mastercard,59,670.57,Biometric,0.4282,0,1,31,Male,Rawalpindi,Doctor,355000,Current,11.7
TXN_33074,USER_4076,20064.8,ATM Withdrawal,2023-01-27 22:09:00,9118186.0,Laptop,Karachi,Restaurants,0,0,10,110073.6,1,Mastercard,190,3100.08,OTP,0.6005,1,0,51,Male,Multan,Teacher,99000,Savings,4.2
TXN_39598,USER_6473,49798.0,ATM Withdrawal,2023-07-17 17:41:00,25309653.6,Tablet,Karachi,Groceries,0,0,7,69132.0,1,Amex,56,259.7,PIN,0.4902,1,0,23,Male,Sialkot,Student,25000,Current,1.9
TXN_28063,USER_8486,72.8,Bank Transfer,2023-09-30 22:06:00,9824259.2,Tablet,Islamabad,Electronics,0,0,6,122267.6,0,Discover,129,2463.19,Biometric,0.8063,1,0,47,Female,Hyderabad,Government Employee,127000,Current,7.9
TXN_26860,USER_2816,7938.0,Online,2023-03-11 10:40:00,3422498.8,Tablet,Lahore,Travel,0,0,12,49574.0,4,Visa,146,4153.6,OTP,0.0005,1,1,60,Female,Peshawar,Retired,62000,Savings,6.1
TXN_8000,USER_8616,12303.2,POS,2023-03-19 08:56:00,18181979.2,Mobile,Karachi,Travel,0,0,12,84484.4,1,Discover,111,517.55,Password,0.2775,0,0,23,Female,Quetta,Freelancer,381000,Current,5.7
TXN_22594,USER_2933,138527.2,ATM Withdrawal,2023-05-18 04:14:00,12436821.6,Tablet,Lahore,Clothing,0,0,7,42165.2,2,Visa,62,2613.04,OTP,0.308,1,0,19,Female,Rawalpindi,Doctor,226000,Current,6.9
TXN_26377,USER_4864,5297.6,POS,2023-05-01 01:40:00,5833690.8,Mobile,Peshawar,Restaurants,0,0,4,72500.4,1,Discover,233,4772.95,PIN,0.8909,1,1,47,Female,Multan,Business Owner,195000,Savings,10.4
TXN_19372,USER_6923,1794.8,Online,2023-07-09 17:24:00,14291452.0,Tablet,Karachi,Groceries,0,0,5,79892.4,4,Visa,71,4012.7,Password,0.7649,1,1,66,Female,Multan,Housewife,5000,Current,13.2
TXN_10493,USER_9968,16601.2,ATM Withdrawal,2023-07-23 11:49:00,26873574.0,Mobile,Karachi,Electronics,0,0,7,102578.0,2,Discover,154,1110.08,PIN,0.945,1,1,51,Female,Faisalabad,Housewife,5000,Savings,10.3
TXN_42886,USER_9779,126.0,POS,2023-06-24 23:07:00,25579293.6,Tablet,Islamabad,Travel,0,0,6,54583.2,2,Mastercard,232,4943.37,PIN,0.2304,0,0,69,Male,Faisalabad,Driver,49000,Salary,9.1
TXN_49695,USER_3902,128430.4,ATM Withdrawal,2023-05-24 21:30:00,16651622.4,Laptop,Karachi,Electronics,0,0,10,84428.4,1,Mastercard,197,2300.46,Password,0.5888,0,0,61,Female,Faisalabad,Housewife,5000,Savings,7.5
TXN_46439,USER_1307,33384.4,Bank Transfer,2023-12-26 01:57:00,20642431.6,Laptop,Islamabad,Groceries,0,0,5,89359.2,3,Mastercard,203,2419.39,Password,0.4191,0,0,54,Male,Faisalabad,Driver,42000,Salary,3.9
TXN_31542,USER_7760,22607.2,POS,2023-12-10 10:19:00,3349371.2,Laptop,Islamabad,Travel,0,0,2,102225.2,0,Visa,47,579.15,PIN,0.2307,0,0,62,Male,Karachi,Salaried Employee,82000,Savings,6.3
TXN_6883,USER_5808,57136.8,Bank Transfer,2023-10-18 20:13:00,4724958.0,Mobile,Lahore,Restaurants,1,0,5,86192.4,3,Mastercard,1,4282.19,PIN,0.0013,1,0,58,Female,Peshawar,Doctor,239000,Salary,11.2
TXN_18789,USER_5684,3200.4,Bank Transfer,2023-02-08 21:44:00,12580646.4,Laptop,Islamabad,Groceries,0,0,14,122936.8,2,Visa,49,3779.09,PIN,0.5234,0,0,41,Female,Quetta,Doctor,271000,Salary,2.4
TXN_8371,USER_7182,28688.8,ATM Withdrawal,2023-05-04 09:29:00,25165137.2,Tablet,Lahore,Travel,0,0,3,104028.4,3,Mastercard,122,4383.45,Biometric,0.4459,0,0,25,Female,Islamabad,Housewife,0,Savings,11.6
TXN_18139,USER_8172,8540.0,ATM Withdrawal,2023-10-21 18:12:00,13963986.4,Mobile,Karachi,Travel,0,0,11,72503.2,3,Discover,198,1419.29,OTP,0.8953,1,1,62,Male,Faisalabad,Government Employee,168000,Current,5.4
TXN_36712,USER_1195,11970.0,ATM Withdrawal,2023-03-14 09:47:00,8433093.2,Tablet,Peshawar,Restaurants,0,0,4,113209.6,2,Mastercard,99,3844.97,OTP,0.2153,0,0,22,Female,Sialkot,Doctor,501000,Current,10.8
TXN_42569,USER_4609,8033.2,Bank Transfer,2023-11-06 02:20:00,14464382.8,Mobile,Karachi,Electronics,0,0,3,19457.2,0,Amex,94,1392.3,OTP,0.3168,0,0,50,Female,Hyderabad,Government Employee,129000,Savings,13.0
TXN_14641,USER_1978,11009.6,Online,2023-09-02 02:23:00,6082456.8,Mobile,Lahore,Groceries,0,0,8,139367.2,1,Amex,167,3842.14,PIN,0.7873,1,0,36,Male,Hyderabad,Retired,84000,Savings,12.6
TXN_576,USER_5835,113282.4,Online,2023-04-01 04:21:00,14882341.6,Mobile,Rawalpindi,Clothing,0,0,3,52514.0,2,Amex,38,4861.57,PIN,0.4053,0,0,35,Female,Peshawar,Freelancer,254000,Savings,13.0
TXN_37235,USER_5598,6336.4,ATM Withdrawal,2023-11-01 17:38:00,8831883.2,Laptop,Islamabad,Electronics,0,0,7,81692.8,1,Visa,226,4399.58,Biometric,0.3272,1,0,62,Male,Rawalpindi,Salaried Employee,87000,Savings,4.4
TXN_2924,USER_2772,38693.2,Bank Transfer,2023-09-11 16:41:00,13644290.8,Tablet,Lahore,Travel,0,1,12,19664.4,0,Discover,36,2397.36,OTP,0.4378,1,0,68,Female,Rawalpindi,Housewife,0,Savings,2.9
TXN_46928,USER_6103,9038.4,Online,2023-05-18 11:25:00,9365784.4,Laptop,Karachi,Travel,0,1,13,22990.8,0,Mastercard,159,3204.94,Biometric,0.8276,0,0,51,Female,Karachi,Housewife,0,Current,5.9
TXN_27116,USER_8581,15296.4,Online,2023-02-17 00:50:00,19357592.8,Tablet,Rawalpindi,Clothing,0,0,10,86206.4,0,Discover,232,3644.94,PIN,0.172,1,0,66,Female,Karachi,Shopkeeper,232000,Current,10.0
TXN_28692,USER_2733,3032.4,Online,2023-04-01 23:41:00,7729814.4,Laptop,Peshawar,Clothing,0,0,9,95216.8,0,Amex,175,4088.39,Password,0.2265,0,0,45,Female,Faisalabad,Student,19000,Current,11.1
TXN_2411,USER_3659,19880.0,ATM Withdrawal,2023-09-26 14:25:00,22546473.6,Tablet,Islamabad,Groceries,0,0,6,99492.4,3,Visa,177,3788.36,PIN,0.9763,0,1,55,Female,Islamabad,Teacher,102000,Savings,13.3
TXN_31380,USER_8791,12532.8,Bank Transfer,2023-07-17 11:27:00,1244538.4,Laptop,Rawalpindi,Restaurants,0,0,10,45715.6,2,Mastercard,55,2658.46,Biometric,0.3476,1,0,36,Male,Faisalabad,Doctor,592000,Current,13.1
TXN_34935,USER_1500,62378.4,POS,2023-04-10 20:48:00,10609342.8,Mobile,Lahore,Electronics,0,0,3,16091.6,1,Visa,223,4016.05,OTP,0.9616,0,1,48,Male,Faisalabad,Doctor,447000,Current,13.5
TXN_49475,USER_2681,22867.6,ATM Withdrawal,2023-10-28 00:24:00,18773274.8,Mobile,Peshawar,Electronics,0,0,8,79097.2,2,Amex,107,4493.52,Biometric,0.2782,0,0,59,Female,Rawalpindi,Housewife,0,Savings,10.4
TXN_44742,USER_9884,448.0,Online,2023-08-04 00:43:00,17900968.4,Laptop,Peshawar,Travel,0,0,4,88555.6,1,Discover,127,4589.02,PIN,0.8952,0,1,23,Male,Faisalabad,Freelancer,357000,Salary,3.7
TXN_25576,USER_3803,12269.6,Bank Transfer,2023-12-29 03:47:00,9140521.6,Mobile,Peshawar,Clothing,0,1,4,87838.8,0,Discover,64,1546.19,Biometric,0.476,0,0,20,Male,Peshawar,Business Owner,430000,Salary,10.4
TXN_2947,USER_2815,78783.6,ATM Withdrawal,2023-11-24 08:26:00,4160450.0,Tablet,Islamabad,Restaurants,1,0,2,65332.4,3,Mastercard,176,3749.39,OTP,0.6999,0,0,40,Male,Peshawar,Business Owner,870000,Current,10.6
TXN_22261,USER_2535,4628.4,POS,2023-01-01 10:35:00,6011504.8,Mobile,Karachi,Restaurants,0,0,1,30016.0,4,Amex,115,3718.55,OTP,0.6713,0,1,46,Male,Islamabad,Teacher,61000,Savings,10.1
TXN_5601,USER_9646,19650.4,ATM Withdrawal,2023-06-14 21:53:00,6123334.0,Mobile,Karachi,Clothing,0,0,9,44086.0,2,Amex,2,2312.37,Biometric,0.7866,1,0,61,Female,Faisalabad,Teacher,71000,Savings,10.0
TXN_29331,USER_3917,25174.8,Online,2023-12-27 06:58:00,6610982.0,Tablet,Lahore,Electronics,0,0,7,32037.6,4,Amex,168,3056.81,Biometric,0.2776,0,1,66,Male,Peshawar,Engineer,271000,Salary,8.3
TXN_44324,USER_4267,13703.2,Online,2023-01-13 07:36:00,27590001.6,Tablet,Peshawar,Groceries,0,0,6,77686.0,2,Visa,88,200.54,OTP,0.9577,1,1,50,Male,Multan,Engineer,188000,Savings,6.0
TXN_35066,USER_3425,68112.8,POS,2023-02-27 10:27:00,1373604.4,Laptop,Islamabad,Electronics,0,0,11,102149.6,1,Mastercard,219,4952.54,Password,0.2412,1,0,59,Female,Hyderabad,Teacher,70000,Savings,4.0
TXN_47859,USER_6276,4354.0,POS,2023-11-17 14:17:00,5237316.0,Mobile,Peshawar,Restaurants,0,1,11,55045.2,3,Discover,154,1231.62,OTP,0.5041,1,0,44,Female,Multan,Housewife,0,Savings,9.2
TXN_5161,USER_7468,13067.6,Online,2023-03-18 00:38:00,27508426.4,Mobile,Rawalpindi,Electronics,0,0,10,133221.2,1,Discover,70,458.15,PIN,0.2595,0,0,35,Female,Multan,Business Owner,174000,Current,8.4
TXN_27242,USER_2907,48171.2,Bank Transfer,2023-06-19 15:43:00,12283762.4,Laptop,Rawalpindi,Travel,0,0,11,25482.8,4,Discover,15,1619.13,Password,0.4746,1,1,67,Female,Karachi,Retired,57000,Savings,10.1
TXN_24871,USER_7607,3760.4,POS,2023-07-23 20:04:00,9133885.6,Tablet,Peshawar,Electronics,0,0,13,45698.8,4,Discover,71,1716.59,Biometric,0.1266,0,1,59,Female,Peshawar,Retired,72000,Salary,7.5
TXN_11040,USER_3682,2746.8,POS,2023-02-02 11:39:00,3875608.8,Laptop,Lahore,Electronics,0,0,10,82821.2,4,Discover,139,3870.53,OTP,0.4838,0,1,62,Female,Karachi,Engineer,150000,Savings,7.4
TXN_11289,USER_4729,93727.2,Bank Transfer,2023-01-10 08:38:00,1130679.2,Laptop,Islamabad,Travel,0,0,5,94813.6,3,Mastercard,112,1158.85,PIN,0.6078,0,0,38,Male,Lahore,Doctor,232000,Salary,7.4
TXN_28418,USER_4259,1764.0,POS,2023-09-08 23:56:00,19182402.4,Laptop,Peshawar,Restaurants,0,0,14,92601.6,0,Mastercard,90,4474.54,Password,0.3272,0,0,65,Female,Sialkot,Housewife,0,Current,12.9
TXN_33738,USER_7172,13580.0,ATM Withdrawal,2023-12-30 14:07:00,24400572.0,Tablet,Peshawar,Restaurants,0,0,4,40493.6,2,Mastercard,161,1202.83,Biometric,0.5509,0,0,57,Male,Lahore,Government Employee,82000,Current,3.8
TXN_5599,USER_6918,31794.0,ATM Withdrawal,2023-11-10 04:48:00,24199266.0,Tablet,Peshawar,Restaurants,0,0,13,88902.8,4,Mastercard,43,4739.11,Password,0.5298,0,1,57,Female,Karachi,Business Owner,568000,Salary,7.6
TXN_18918,USER_6870,19110.0,Bank Transfer,2023-04-13 02:27:00,24789984.8,Tablet,Peshawar,Clothing,0,0,8,80446.8,4,Amex,137,140.55,Biometric,0.0116,1,1,39,Female,Peshawar,Government Employee,140000,Current,1.9
TXN_44530,USER_3190,11880.4,Online,2023-08-06 03:46:00,19866207.2,Mobile,Lahore,Clothing,1,0,5,89244.4,0,Visa,142,1384.22,Biometric,0.9632,0,1,20,Female,Faisalabad,Business Owner,965000,Salary,12.9
TXN_45906,USER_1290,10684.8,ATM Withdrawal,2023-08-09 17:50:00,9557402.4,Mobile,Karachi,Groceries,0,0,1,23755.2,0,Visa,113,3674.17,PIN,0.6726,1,0,32,Female,Faisalabad,Retired,57000,Salary,10.7
TXN_14275,USER_6207,14179.2,Bank Transfer,2023-08-15 21:23:00,16933677.6,Tablet,Lahore,Restaurants,0,0,8,53558.4,4,Visa,26,3183.23,Password,0.7987,0,1,41,Male,Multan,Engineer,246000,Salary,10.1
TXN_42426,USER_5805,43926.4,ATM Withdrawal,2023-10-14 11:40:00,13754227.2,Mobile,Lahore,Clothing,0,0,9,29982.4,1,Visa,57,1921.69,OTP,0.6695,0,0,63,Male,Quetta,Government Employee,168000,Savings,6.6
TXN_3183,USER_9533,5952.8,ATM Withdrawal,2023-06-24 12:25:00,19116944.0,Laptop,Lahore,Travel,0,0,10,122066.0,4,Visa,14,867.45,PIN,0.1383,0,1,60,Female,Multan,Housewife,25000,Salary,11.3
TXN_43205,USER_4007,6613.6,POS,2023-05-10 17:21:00,15620189.2,Laptop,Peshawar,Clothing,0,0,2,99982.4,1,Visa,96,3100.76,Biometric,0.9774,0,1,18,Male,Hyderabad,Salaried Employee,145000,Salary,13.8
TXN_28215,USER_8849,5742.8,Online,2023-08-07 16:44:00,24745644.0,Mobile,Islamabad,Travel,0,0,10,102071.2,1,Mastercard,68,2607.8,PIN,0.4652,0,0,51,Female,Quetta,Shopkeeper,184000,Savings,2.6
TXN_12438,USER_6660,14991.2,POS,2023-06-17 18:34:00,26619734.4,Tablet,Islamabad,Groceries,0,0,13,90372.8,0,Discover,235,2688.76,OTP,0.6879,0,0,61,Male,Karachi,Freelancer,196000,Current,7.5
TXN_4164,USER_7686,34034.0,ATM Withdrawal,2023-04-29 12:17:00,1382172.4,Mobile,Islamabad,Clothing,0,0,5,117717.6,2,Amex,234,1154.08,OTP,0.0231,0,0,20,Male,Faisalabad,Doctor,472000,Savings,9.9
TXN_22531,USER_3131,21686.0,ATM Withdrawal,2023-05-28 14:41:00,15037710.8,Mobile,Rawalpindi,Travel,0,0,7,40079.2,2,Visa,135,113.43,OTP,0.0471,0,0,66,Female,Lahore,Engineer,242000,Savings,7.0
TXN_40238,USER_7891,15439.2,Online,2023-09-20 18:13:00,9120818.0,Laptop,Peshawar,Travel,0,0,9,44982.0,2,Discover,111,566.22,PIN,0.4258,0,0,31,Male,Hyderabad,Teacher,95000,Current,7.5
