User_ID,Transaction_Amount,Account_Balance,IP_Address_Flag,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Age,Transaction_Distance,Transaction_Type,Device_Type,Merchant_Category,Card_Type,Authentication_Method,Timestamp,Is_Weekend,Bank_Name,Fraud_Label,Age,Gender,City,Profession,Monthly_Income_PKR,Account_Type,Account_Age_Years
USER_4513,12325.6,14523320.0,0,12,48711.6,1,120,4156.97,Bank_Transfer,Mobile,Electronics,Mastercard,PIN,2023-03-31 09:50:00,0,UBL,1,58,Male,Hyderabad,Doctor,208000,Savings,3.4
USER_2361,26532.8,17152993.2,0,7,91868.0,4,4,2801.9,POS,Tablet,Travel,Visa,Biometric,2023-09-11 19:44:00,0,MCB,0,49,Male,Quetta,Freelancer,353000,Salary,12.4
USER_9690,17152.8,2542153.6,0,13,107539.6,4,125,4954.37,ATM,Mobile,Travel,Mastercard,Biometric,2023-06-18 20:15:00,1,MCB,0,48,Male,Hyderabad,Student,21000,Savings,11.5
USER_2249,1663.2,8401246.0,0,13,125686.4,3,232,1374.43,POS,Mobile,Electronics,Amex,Biometric,2023-02-14 20:57:00,0,HBL,0,26,Female,Karachi,Shopkeeper,173000,Current,3.8
USER_7661,42456.4,20194479.2,0,10,23438.8,0,204,3286.18,E_Commerce,Mobile,Travel,Discover,Password,2023-12-12 06:58:00,0,Meezan,1,53,Male,Lahore,Business Owner,933000,Current,4.5
USER_2844,31707.2,1695061.2,0,12,71456.0,3,147,2262.44,POS,Tablet,Travel,Discover,PIN,2023-09-22 05:28:00,0,Allied Bank,0,60,Male,Faisalabad,Teacher,90000,Salary,12.0
USER_6699,6456.8,11037840.8,0,6,135520.0,0,201,3587.55,ATM,Mobile,Groceries,Mastercard,OTP,2023-11-18 17:35:00,0,Meezan,1,22,Male,Lahore,Salaried Employee,126000,Salary,7.0
USER_2437,6395.2,2392101.6,1,5,107816.8,2,207,3707.99,POS,Mobile,Travel,Visa,Password,2023-08-21 22:39:00,1,HBL,1,32,Female,Faisalabad,Government Employee,136000,Salary,12.2
USER_6408,20722.8,2827871.2,0,14,84106.4,1,16,3278.64,E_Commerce,Tablet,Electronics,Discover,Biometric,2023-11-10 15:52:00,0,HBL,1,54,Male,Lahore,Doctor,588000,Current,5.7
USER_5344,111224.4,13077204.0,0,10,88690.0,1,138,3138.62,E_Commerce,Tablet,Groceries,Discover,OTP,2023-03-13 07:32:00,1,MCB,1,23,Female,Multan,Teacher,84000,Current,1.5
USER_1370,10315.2,1822072.0,0,2,51702.0,4,228,1203.42,E_Commerce,Tablet,Travel,Discover,Password,2023-04-11 01:32:00,0,HBL,0,41,Female,Rawalpindi,Retired,95000,Salary,9.4
USER_6832,7649.6,3057605.6,0,12,62686.4,3,175,2235.36,Bank_Transfer,Mobile,Clothing,Mastercard,OTP,2023-02-20 20:10:00,0,Allied Bank,0,66,Female,Multan,Teacher,108000,Savings,3.0
USER_9212,16170.0,4897068.4,0,13,119630.0,3,102,1383.22,POS,Mobile,Restaurants,Visa,OTP,2023-06-25 20:20:00,0,Allied Bank,0,42,Female,Lahore,Shopkeeper,201000,Salary,10.1
USER_1178,2195.2,4861878.0,0,12,37528.4,3,56,1943.27,POS,Mobile,Electronics,Mastercard,OTP,2023-11-25 05:17:00,0,MCB,1,61,Female,Lahore,Housewife,15000,Savings,6.8
USER_8464,11852.4,1098501.6,0,7,35509.6,3,160,1704.16,ATM,Tablet,Clothing,Visa,OTP,2023-09-13 12:58:00,1,MCB,0,37,Female,Peshawar,Housewife,20000,Salary,14.3
USER_8595,72349.2,12516383.6,0,7,5107.2,1,130,3382.95,Bank_Transfer,Tablet,Restaurants,Discover,PIN,2023-09-23 22:29:00,0,MCB,0,38,Male,Rawalpindi,Government Employee,72000,Current,3.9
USER_8102,13344.8,15812423.2,0,14,86948.4,2,4,837.64,POS,Desktop,Electronics,Amex,OTP,2023-03-05 17:46:00,1,Allied Bank,0,61,Male,Karachi,Student,26000,Savings,8.6
USER_7995,6221.6,2843184.4,0,5,127307.6,3,203,1648.25,E_Commerce,Mobile,Travel,Mastercard,OTP,2023-10-08 12:10:00,0,Allied Bank,1,59,Male,Islamabad,Shopkeeper,236000,Salary,9.4
USER_6397,2881.2,12142541.6,0,6,136094.0,2,133,4462.36,Bank_Transfer,Mobile,Restaurants,Discover,PIN,2023-06-03 01:12:00,0,Allied Bank,0,46,Male,Rawalpindi,Doctor,416000,Salary,4.7
USER_8696,43122.8,785041.6,0,2,128825.2,3,89,1857.78,Bank_Transfer,Tablet,Groceries,Visa,Password,2023-05-25 17:20:00,0,Allied Bank,0,21,Female,Peshawar,Retired,61000,Current,3.6
USER_4072,2730.0,2740768.8,0,7,106374.8,0,206,4602.35,ATM,Mobile,Restaurants,Visa,PIN,2023-09-26 22:46:00,0,Meezan,1,64,Male,Sialkot,Engineer,266000,Current,10.8
USER_6355,31536.4,27714559.6,0,14,39093.6,4,117,1097.8,Bank_Transfer,Tablet,Restaurants,Amex,Biometric,2023-02-17 07:45:00,1,UBL,1,34,Male,Peshawar,Salaried Employee,117000,Current,12.2
USER_7937,21504.0,20567920.8,1,6,86724.4,2,164,3056.66,POS,Tablet,Travel,Amex,Biometric,2023-10-02 18:31:00,1,MCB,0,40,Male,Peshawar,Driver,57000,Savings,5.6
USER_2147,61569.2,23867594.8,0,10,87354.4,0,171,1776.17,Bank_Transfer,Mobile,Electronics,Visa,Biometric,2023-02-18 16:57:00,1,UBL,0,64,Female,Quetta,Housewife,15000,Current,4.3
USER_4406,66102.4,5660398.8,0,12,108458.0,4,223,1193.09,Bank_Transfer,Mobile,Electronics,Amex,PIN,2023-09-03 06:50:00,0,Meezan,0,68,Male,Karachi,Retired,49000,Salary,10.3
USER_4701,6524.0,7778089.2,0,2,117154.8,0,136,1044.81,ATM,Tablet,Clothing,Mastercard,Biometric,2023-06-27 10:13:00,1,MCB,1,36,Female,Quetta,Engineer,251000,Salary,6.7
USER_8714,39533.2,10337474.0,0,4,139890.8,3,208,3462.47,POS,Mobile,Restaurants,Visa,Biometric,2023-02-19 01:09:00,1,Allied Bank,0,47,Female,Sialkot,Engineer,121000,Savings,4.8
USER_1683,11295.2,6624506.0,0,8,33678.4,3,185,4225.71,POS,Desktop,Clothing,Visa,PIN,2023-10-18 17:02:00,0,Meezan,0,22,Male,Peshawar,Engineer,213000,Savings,13.5
USER_8073,3424.4,23246686.4,0,5,115474.8,3,86,262.37,E_Commerce,Tablet,Restaurants,Mastercard,OTP,2023-06-21 19:09:00,1,Meezan,1,37,Male,Karachi,Salaried Employee,142000,Current,2.1
USER_8866,7702.8,1301899.2,1,1,32099.2,2,190,1139.85,ATM,Desktop,Groceries,Discover,Password,2023-10-30 12:44:00,0,Meezan,0,40,Female,Karachi,Doctor,366000,Salary,8.2
USER_1359,10038.0,23358809.6,0,8,17841.6,0,113,998.04,ATM,Tablet,Groceries,Visa,PIN,2023-02-15 19:49:00,0,Allied Bank,1,65,Female,Karachi,Housewife,20000,Savings,12.7
USER_7056,42691.6,18476589.6,0,10,139577.2,2,19,3831.45,Bank_Transfer,Mobile,Electronics,Visa,Biometric,2023-02-19 04:05:00,0,HBL,0,61,Female,Multan,Shopkeeper,111000,Savings,2.1
USER_8140,16083.2,21823972.8,0,12,3102.4,0,57,306.19,E_Commerce,Desktop,Travel,Visa,Biometric,2023-10-01 23:04:00,1,MCB,1,68,Male,Sialkot,Doctor,554000,Salary,2.4
USER_2927,32270.0,2479162.0,0,10,27955.2,3,163,435.58,ATM,Tablet,Groceries,Discover,Biometric,2023-10-03 20:56:00,0,UBL,0,18,Male,Multan,Doctor,279000,Current,12.9
USER_4764,36512.0,24369049.6,0,13,31959.2,4,8,2563.59,POS,Desktop,Electronics,Amex,OTP,2023-09-10 06:36:00,0,HBL,0,63,Female,Rawalpindi,Teacher,65000,Salary,5.3
USER_7159,41188.0,23379414.8,0,2,91322.0,3,239,2231.51,E_Commerce,Tablet,Clothing,Visa,OTP,2023-04-17 19:26:00,1,Meezan,1,29,Male,Hyderabad,Engineer,136000,Current,6.3
USER_1651,36041.6,25150501.6,1,4,14627.2,1,40,621.87,POS,Mobile,Travel,Mastercard,PIN,2023-09-05 02:30:00,0,Allied Bank,0,64,Female,Lahore,Government Employee,119000,Salary,14.9
USER_1014,2018.8,16296067.2,0,13,90725.6,0,8,1334.91,ATM,Tablet,Groceries,Discover,Password,2023-07-22 21:59:00,0,Allied Bank,1,47,Male,Faisalabad,Salaried Employee,102000,Salary,8.6
USER_9096,30564.8,18627047.6,0,14,37766.4,4,84,3721.3,ATM,Mobile,Restaurants,Discover,Biometric,2023-02-24 13:29:00,1,UBL,0,42,Female,Karachi,Doctor,351000,Savings,2.6
USER_1295,22677.2,9445175.6,0,5,31656.8,0,13,353.37,E_Commerce,Mobile,Electronics,Mastercard,Biometric,2023-03-06 04:04:00,1,Meezan,0,55,Male,Rawalpindi,Student,32000,Salary,3.8
USER_2225,35352.8,4161990.0,0,14,66287.2,1,102,2950.81,POS,Desktop,Restaurants,Amex,Biometric,2023-01-20 21:28:00,0,Allied Bank,0,34,Male,Multan,Business Owner,408000,Savings,3.3
USER_6351,36780.8,8039964.8,0,1,31900.4,4,212,690.1,Bank_Transfer,Desktop,Clothing,Visa,Biometric,2023-05-04 15:43:00,0,Allied Bank,1,69,Male,Karachi,Doctor,205000,Current,8.7
USER_4048,10441.2,8681232.0,0,6,114536.8,0,120,1996.18,POS,Desktop,Restaurants,Visa,Password,2023-06-19 10:55:00,0,HBL,0,20,Male,Hyderabad,Salaried Employee,130000,Savings,6.3
USER_1172,14781.2,26072214.0,0,9,63005.6,2,233,3717.71,E_Commerce,Desktop,Clothing,Amex,Biometric,2023-09-03 02:01:00,0,UBL,1,45,Male,Peshawar,Retired,88000,Savings,13.5
USER_8841,4743.2,13103860.0,0,9,116989.6,1,142,954.99,POS,Tablet,Groceries,Mastercard,PIN,2023-06-24 14:36:00,0,UBL,0,19,Male,Islamabad,Shopkeeper,215000,Current,6.2
USER_9436,11793.6,23238591.6,0,13,47717.6,2,214,4486.4,POS,Mobile,Clothing,Amex,Password,2023-06-28 23:05:00,0,Allied Bank,0,30,Female,Peshawar,Housewife,10000,Salary,13.1
USER_3235,3850.0,17267560.8,0,11,118098.4,0,13,557.61,ATM,Tablet,Restaurants,Discover,Password,2023-11-04 18:35:00,0,Meezan,0,28,Female,Rawalpindi,Business Owner,796000,Savings,14.3
USER_5674,78072.4,1129282.0,0,1,80922.8,4,129,3407.66,Bank_Transfer,Desktop,Clothing,Mastercard,PIN,2023-11-18 04:10:00,1,Allied Bank,0,34,Female,Islamabad,Housewife,10000,Current,1.6
USER_1093,6935.6,9782889.2,0,8,125034.0,1,38,1482.94,E_Commerce,Tablet,Groceries,Amex,Password,2023-10-26 22:35:00,0,UBL,0,23,Female,Peshawar,Government Employee,158000,Current,8.8
USER_9189,3186.4,21175686.0,0,2,54440.4,0,126,2098.15,E_Commerce,Tablet,Groceries,Mastercard,OTP,2023-05-29 08:05:00,0,Allied Bank,0,54,Male,Lahore,Teacher,63000,Current,6.8
USER_9714,119882.0,15784843.2,0,10,49949.2,1,44,4906.93,ATM,Desktop,Restaurants,Visa,OTP,2023-02-04 19:10:00,0,Meezan,1,48,Female,Lahore,Government Employee,124000,Current,13.4
USER_9250,8.4,12098377.2,0,12,32286.8,1,89,2959.84,ATM,Desktop,Groceries,Visa,Biometric,2023-05-20 23:20:00,0,HBL,0,56,Female,Peshawar,Business Owner,624000,Savings,13.8
USER_3553,24757.6,5851468.0,0,4,43699.6,4,50,3840.29,Bank_Transfer,Desktop,Clothing,Discover,OTP,2023-04-17 20:25:00,0,MCB,0,41,Female,Sialkot,Teacher,72000,Salary,2.4
USER_9445,14341.6,15099299.6,0,9,23287.6,3,28,2038.56,E_Commerce,Tablet,Groceries,Discover,PIN,2023-10-23 04:36:00,0,UBL,0,18,Male,Islamabad,Shopkeeper,237000,Salary,13.9
USER_3007,5266.8,4548068.0,0,1,72438.8,3,52,4521.72,POS,Mobile,Restaurants,Visa,Biometric,2023-05-21 03:36:00,1,Meezan,0,19,Female,Quetta,Driver,32000,Current,7.4
USER_4489,4793.6,20638536.8,0,14,90512.8,2,117,3606.92,E_Commerce,Tablet,Clothing,Visa,Password,2023-04-03 05:16:00,0,Allied Bank,0,48,Male,Quetta,Driver,59000,Salary,11.7
USER_4359,29122.8,9914214.8,0,5,60872.0,0,230,1097.68,POS,Mobile,Clothing,Mastercard,OTP,2023-05-12 14:19:00,1,Allied Bank,0,30,Female,Hyderabad,Housewife,25000,Current,10.1
USER_3921,46261.6,17444618.8,0,3,17396.4,1,46,1101.07,POS,Tablet,Restaurants,Visa,PIN,2023-04-08 14:48:00,1,MCB,1,39,Female,Rawalpindi,Housewife,15000,Savings,2.8
USER_3587,13193.6,24516164.4,0,1,41400.8,1,183,4068.95,E_Commerce,Tablet,Clothing,Visa,PIN,2023-10-02 20:42:00,0,Meezan,0,41,Female,Islamabad,Government Employee,144000,Salary,6.2
USER_5257,59519.6,1710472.4,0,4,36640.8,2,169,3935.14,ATM,Mobile,Restaurants,Visa,Password,2023-12-18 02:55:00,0,Allied Bank,1,66,Male,Sialkot,Student,12000,Current,3.2
USER_6749,22030.4,21057125.6,0,5,58612.4,0,142,1003.16,Bank_Transfer,Tablet,Travel,Mastercard,OTP,2023-01-01 00:42:00,0,Allied Bank,0,65,Female,Faisalabad,Doctor,488000,Salary,8.2
USER_9937,110524.4,17352585.6,0,6,133042.0,2,213,4738.33,Bank_Transfer,Desktop,Clothing,Amex,Biometric,2023-03-09 16:42:00,0,MCB,1,37,Male,Quetta,Salaried Employee,127000,Salary,3.8
USER_3705,26163.2,4235644.0,0,14,112714.0,4,154,2376.5,E_Commerce,Mobile,Groceries,Mastercard,Biometric,2023-07-04 13:02:00,0,MCB,0,21,Female,Quetta,Engineer,287000,Savings,5.8
USER_7691,13801.2,7996534.0,0,2,79632.0,0,51,1040.56,Bank_Transfer,Mobile,Electronics,Visa,Biometric,2023-05-26 11:49:00,1,Meezan,0,56,Male,Hyderabad,Retired,32000,Salary,2.1
USER_4174,39995.2,23643956.0,0,9,106789.2,0,32,1648.75,Bank_Transfer,Desktop,Restaurants,Mastercard,OTP,2023-06-25 01:07:00,0,MCB,0,61,Female,Islamabad,Government Employee,121000,Current,15.0
USER_1877,8954.4,21786926.0,0,7,68418.0,4,214,1404.02,ATM,Tablet,Clothing,Amex,PIN,2023-04-07 20:37:00,0,Allied Bank,1,48,Female,Hyderabad,Engineer,197000,Current,2.9
USER_7146,16357.6,13374093.6,0,4,34490.4,4,84,2805.55,E_Commerce,Mobile,Restaurants,Discover,PIN,2023-09-11 13:29:00,0,Meezan,1,55,Male,Sialkot,Teacher,78000,Salary,9.4
USER_9448,31290.0,7639480.8,0,1,36825.6,3,28,1096.4,E_Commerce,Desktop,Groceries,Visa,Biometric,2023-12-31 06:26:00,0,Allied Bank,0,37,Male,Quetta,Student,38000,Salary,7.3
USER_9175,6140.4,3658144.0,0,13,104196.4,4,235,3159.32,ATM,Desktop,Clothing,Amex,Biometric,2023-04-06 20:36:00,1,Meezan,0,70,Male,Hyderabad,Engineer,222000,Current,6.1
USER_8257,1971.2,17127728.8,1,8,30926.0,0,162,4241.04,Bank_Transfer,Desktop,Restaurants,Visa,PIN,2023-05-04 07:28:00,1,HBL,1,22,Male,Sialkot,Engineer,142000,Current,1.8
USER_5697,5398.4,25294959.2,0,12,133736.4,3,58,2922.92,E_Commerce,Mobile,Electronics,Amex,PIN,2023-10-03 06:59:00,1,Meezan,0,28,Female,Peshawar,Student,21000,Savings,1.1
USER_7893,11065.6,22702794.8,0,7,19387.2,3,182,4065.18,E_Commerce,Tablet,Clothing,Mastercard,Biometric,2023-10-20 16:52:00,0,UBL,1,18,Female,Rawalpindi,Driver,33000,Salary,7.5
USER_7658,16844.8,25950579.2,0,5,11090.8,4,8,2711.32,Bank_Transfer,Desktop,Clothing,Mastercard,PIN,2023-11-26 19:57:00,0,MCB,0,67,Female,Sialkot,Housewife,15000,Current,3.9
USER_8790,23055.2,6226710.0,0,9,55815.2,0,126,487.01,POS,Tablet,Electronics,Mastercard,Biometric,2023-11-06 22:29:00,1,HBL,0,59,Female,Multan,Driver,55000,Current,11.2
USER_3633,30209.2,14043610.0,0,8,106198.4,4,93,4278.9,E_Commerce,Mobile,Restaurants,Visa,PIN,2023-11-07 05:57:00,0,Meezan,0,19,Female,Sialkot,Government Employee,131000,Salary,1.5
USER_7873,9175.6,3952835.6,0,3,73878.0,4,40,2058.36,E_Commerce,Tablet,Groceries,Visa,Password,2023-06-14 03:55:00,0,Allied Bank,0,68,Female,Faisalabad,Salaried Employee,142000,Savings,10.5
USER_9849,19432.0,24490253.2,0,10,59346.0,1,177,804.62,Bank_Transfer,Desktop,Electronics,Amex,Biometric,2023-01-15 04:42:00,0,UBL,1,26,Male,Peshawar,Business Owner,412000,Salary,13.3
USER_2928,17026.8,15109575.6,0,3,118627.6,1,46,4657.31,Bank_Transfer,Desktop,Clothing,Amex,Password,2023-03-08 08:17:00,1,UBL,1,61,Female,Quetta,Shopkeeper,133000,Salary,13.9
USER_2538,6714.4,5844624.8,0,2,125358.8,3,148,1018.08,ATM,Tablet,Clothing,Mastercard,Password,2023-04-06 06:56:00,0,HBL,0,56,Male,Quetta,Student,27000,Salary,11.5
USER_1450,22332.8,6658234.8,0,4,34708.8,4,95,3196.38,ATM,Desktop,Electronics,Visa,PIN,2023-03-26 00:11:00,0,HBL,0,67,Female,Multan,Housewife,25000,Savings,5.8
USER_5489,24508.4,2567913.6,0,4,108245.2,2,39,2021.97,Bank_Transfer,Tablet,Clothing,Mastercard,OTP,2023-05-28 15:26:00,0,Meezan,0,47,Male,Faisalabad,Retired,40000,Savings,4.5
USER_1660,34650.0,10236928.8,0,3,132994.4,2,73,1341.26,POS,Desktop,Travel,Amex,Biometric,2023-11-05 07:38:00,0,MCB,0,36,Female,Faisalabad,Government Employee,61000,Salary,11.3
USER_7283,23175.6,24338204.8,0,5,25172.0,4,137,2253.67,POS,Tablet,Travel,Visa,PIN,2023-11-07 03:54:00,0,Allied Bank,1,54,Male,Multan,Retired,59000,Current,12.2
USER_2344,3413.2,15211702.8,0,10,130606.0,2,208,4548.77,POS,Desktop,Groceries,Amex,Password,2023-11-08 23:25:00,1,Meezan,1,69,Female,Islamabad,Retired,58000,Salary,14.0
USER_1073,55983.2,13909190.4,0,8,38063.2,2,118,4243.6,Bank_Transfer,Mobile,Restaurants,Mastercard,PIN,2023-01-21 02:06:00,0,Allied Bank,1,46,Male,Peshawar,Shopkeeper,148000,Savings,12.7
USER_6768,11261.6,2598526.0,0,10,52799.6,2,60,2378.58,E_Commerce,Tablet,Restaurants,Discover,Biometric,2023-11-21 00:22:00,0,MCB,1,62,Male,Karachi,Business Owner,255000,Salary,3.4
USER_9143,24796.8,11743362.4,0,6,88298.0,4,19,130.2,E_Commerce,Mobile,Groceries,Discover,Biometric,2023-09-04 07:08:00,0,UBL,1,69,Female,Lahore,Government Employee,82000,Salary,13.7
USER_1800,38558.8,13516955.2,0,1,113923.6,4,57,1306.83,ATM,Mobile,Travel,Discover,Biometric,2023-05-17 06:19:00,0,Allied Bank,1,51,Female,Quetta,Housewife,25000,Current,12.5
USER_8710,11446.4,1566210.8,0,10,10668.0,3,76,3898.75,Bank_Transfer,Mobile,Restaurants,Visa,OTP,2023-08-06 08:12:00,0,Meezan,1,46,Female,Lahore,Housewife,25000,Savings,13.1
USER_3240,13708.8,21794133.2,0,9,12709.2,1,225,520.76,Bank_Transfer,Mobile,Electronics,Mastercard,OTP,2023-04-16 19:44:00,1,HBL,0,57,Female,Karachi,Business Owner,952000,Current,3.5
USER_9293,12860.4,18937520.0,0,14,37181.2,4,199,3163.97,POS,Mobile,Electronics,Discover,Biometric,2023-04-08 07:46:00,1,MCB,0,65,Female,Sialkot,Shopkeeper,91000,Current,9.9
USER_3407,59259.2,2275159.6,0,4,90868.4,2,96,11.83,E_Commerce,Mobile,Clothing,Mastercard,Biometric,2023-12-23 12:58:00,1,Meezan,0,69,Male,Lahore,Retired,55000,Current,14.3
USER_2376,1092.0,23002534.8,0,1,26796.0,1,176,1400.64,ATM,Mobile,Restaurants,Mastercard,OTP,2023-07-02 11:46:00,0,HBL,0,42,Male,Lahore,Salaried Employee,139000,Salary,13.2
USER_9128,47040.0,2806305.6,0,14,117076.4,3,161,619.82,ATM,Desktop,Clothing,Mastercard,Biometric,2023-06-10 12:06:00,0,HBL,0,57,Male,Sialkot,Business Owner,887000,Current,2.5
USER_8378,33325.6,16441356.4,1,4,23856.0,1,79,4436.71,Bank_Transfer,Desktop,Travel,Amex,Biometric,2023-07-02 11:55:00,0,MCB,0,19,Male,Islamabad,Student,19000,Savings,0.6
USER_2820,6162.8,6751332.0,0,12,49310.8,0,237,2998.94,POS,Tablet,Restaurants,Amex,Biometric,2023-10-28 10:37:00,1,Meezan,0,70,Male,Sialkot,Freelancer,279000,Savings,9.9
USER_3697,4600.4,10307068.8,0,1,105520.8,1,112,2476.17,E_Commerce,Tablet,Clothing,Mastercard,OTP,2023-10-22 15:29:00,0,Meezan,0,22,Female,Karachi,Housewife,15000,Savings,4.6
USER_4075,2931.6,5745804.4,0,7,88286.8,4,148,2846.08,Bank_Transfer,Tablet,Groceries,Mastercard,Password,2023-02-25 11:13:00,1,MCB,0,49,Female,Sialkot,Housewife,25000,Savings,1.3
USER_2606,17376.8,14851292.4,0,1,122337.6,3,29,1366.7,E_Commerce,Tablet,Restaurants,Mastercard,Password,2023-12-24 11:18:00,1,MCB,0,54,Female,Multan,Freelancer,143000,Salary,11.6
USER_9794,18494.0,26113796.8,0,4,33726.0,0,25,366.4,POS,Mobile,Clothing,Mastercard,Password,2023-06-17 00:24:00,0,UBL,1,30,Female,Lahore,Shopkeeper,176000,Salary,2.5
USER_5327,23590.0,7929003.6,0,9,122183.6,2,156,3035.16,ATM,Desktop,Electronics,Mastercard,OTP,2023-04-07 08:19:00,0,HBL,1,26,Male,Multan,Shopkeeper,221000,Current,5.2
USER_4878,28285.6,1701610.4,0,3,16422.0,3,187,1594.63,Bank_Transfer,Mobile,Electronics,Discover,OTP,2023-02-14 21:43:00,1,Allied Bank,1,58,Female,Lahore,Doctor,391000,Salary,9.3
USER_5538,691.6,5290059.6,0,11,132596.8,2,193,2401.54,E_Commerce,Desktop,Clothing,Mastercard,Biometric,2023-05-27 10:38:00,0,UBL,0,18,Male,Sialkot,Shopkeeper,86000,Salary,4.8
USER_8215,812.0,14389838.4,0,2,139599.6,2,200,133.49,ATM,Tablet,Clothing,Discover,PIN,2023-01-19 15:20:00,0,HBL,0,58,Female,Karachi,Driver,37000,Current,13.0
USER_4840,21660.8,26000968.0,0,6,50960.0,0,197,3158.89,ATM,Mobile,Travel,Mastercard,PIN,2023-06-24 05:09:00,1,UBL,1,50,Female,Islamabad,Doctor,333000,Salary,3.5
USER_2468,158726.4,22721090.0,0,1,81919.6,1,116,4757.51,ATM,Tablet,Travel,Visa,OTP,2023-03-18 23:48:00,0,Allied Bank,0,62,Female,Peshawar,Doctor,579000,Current,6.9
USER_3534,56823.2,20932741.2,0,12,85271.2,0,137,401.65,E_Commerce,Mobile,Electronics,Discover,PIN,2023-02-25 02:48:00,0,Allied Bank,0,38,Male,Quetta,Engineer,247000,Savings,13.8
USER_3846,81362.4,2854728.8,0,13,38822.0,3,133,197.19,E_Commerce,Desktop,Groceries,Visa,Biometric,2023-04-02 17:53:00,0,MCB,0,37,Female,Faisalabad,Teacher,103000,Savings,6.9
USER_7284,403.2,5031885.6,1,12,88807.6,1,126,3541.12,Bank_Transfer,Mobile,Groceries,Amex,Biometric,2023-04-11 18:27:00,0,HBL,1,57,Male,Islamabad,Student,37000,Current,14.8
USER_5798,3402.0,5445496.0,0,5,96611.2,0,67,679.78,POS,Desktop,Travel,Discover,PIN,2023-04-27 10:07:00,0,MCB,1,48,Female,Karachi,Student,33000,Current,3.0
USER_1773,22414.0,14882103.6,0,12,111403.6,1,83,4235.43,Bank_Transfer,Desktop,Restaurants,Mastercard,Password,2023-05-11 04:20:00,0,Allied Bank,0,20,Male,Rawalpindi,Driver,42000,Savings,11.5
USER_8433,4158.0,20218763.6,0,7,93920.4,1,184,3679.77,E_Commerce,Tablet,Electronics,Mastercard,Biometric,2023-03-08 03:59:00,0,MCB,0,64,Male,Faisalabad,Student,30000,Savings,3.9
USER_5293,71254.4,6163292.8,0,3,42436.8,0,9,2257.98,E_Commerce,Mobile,Restaurants,Amex,PIN,2023-11-22 08:06:00,1,UBL,0,32,Male,Multan,Business Owner,392000,Salary,12.5
USER_4343,17189.2,27971378.4,0,5,113618.4,3,196,48.42,E_Commerce,Tablet,Travel,Visa,OTP,2023-03-02 03:33:00,0,Meezan,0,35,Female,Peshawar,Salaried Employee,147000,Savings,5.8
USER_1040,1736.0,3439772.0,0,14,35170.8,2,235,414.67,POS,Desktop,Restaurants,Discover,PIN,2023-05-03 18:31:00,0,Allied Bank,0,29,Female,Sialkot,Housewife,5000,Current,2.2
USER_8735,48672.4,11213392.4,0,8,46376.4,0,88,4818.92,ATM,Desktop,Groceries,Mastercard,Biometric,2023-11-06 09:06:00,0,HBL,0,50,Male,Islamabad,Business Owner,778000,Salary,11.6
USER_8764,23716.0,13441360.8,0,14,106500.8,3,228,1334.53,ATM,Tablet,Restaurants,Amex,PIN,2023-06-20 01:09:00,0,MCB,0,26,Female,Multan,Government Employee,138000,Current,13.0
USER_8109,28730.8,22453043.2,0,8,128668.4,4,224,1935.36,E_Commerce,Desktop,Travel,Amex,OTP,2023-09-19 14:06:00,0,Meezan,0,27,Female,Hyderabad,Shopkeeper,190000,Salary,7.9
USER_2093,47863.2,22241794.4,0,12,128867.2,2,32,2979.01,POS,Mobile,Clothing,Discover,OTP,2023-01-06 13:31:00,1,Meezan,1,57,Female,Multan,Retired,47000,Savings,13.0
USER_2915,66623.2,6425916.0,0,14,26866.0,3,106,579.48,POS,Tablet,Travel,Discover,OTP,2023-03-03 06:39:00,1,HBL,0,46,Male,Multan,Freelancer,357000,Salary,4.3
USER_5510,40552.4,2676990.4,0,5,81916.8,2,30,662.87,POS,Desktop,Restaurants,Amex,OTP,2023-10-27 10:47:00,0,Allied Bank,0,19,Male,Rawalpindi,Doctor,337000,Savings,10.5
USER_9151,71498.0,13000285.2,0,9,86576.0,4,225,1017.73,Bank_Transfer,Tablet,Restaurants,Mastercard,PIN,2023-08-12 18:25:00,0,HBL,0,47,Female,Peshawar,Business Owner,959000,Salary,12.0
USER_3892,845.6,9622468.8,0,5,123116.0,0,156,853.98,ATM,Desktop,Groceries,Mastercard,OTP,2023-05-04 18:19:00,0,Allied Bank,0,66,Male,Rawalpindi,Doctor,220000,Savings,0.7
USER_9780,8929.2,20593288.8,0,5,75597.2,1,75,1123.69,ATM,Desktop,Restaurants,Visa,PIN,2023-12-15 12:36:00,0,MCB,0,38,Male,Multan,Freelancer,262000,Savings,14.2
USER_6911,3794.0,26168660.0,0,5,15181.6,2,68,2899.02,ATM,Tablet,Travel,Visa,PIN,2023-07-19 22:58:00,0,HBL,0,58,Male,Faisalabad,Salaried Employee,85000,Salary,13.0
USER_6622,47672.8,8260117.6,0,11,73637.2,4,197,2402.64,Bank_Transfer,Tablet,Travel,Mastercard,Password,2023-12-20 15:37:00,0,UBL,0,18,Female,Rawalpindi,Shopkeeper,124000,Savings,10.7
USER_8496,1556.8,19901859.6,0,12,49809.2,3,39,3993.66,POS,Tablet,Groceries,Discover,OTP,2023-08-12 14:08:00,0,HBL,0,55,Female,Peshawar,Doctor,277000,Current,13.7
